,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,ID_NUMBER,ACTIVITY_LOCATION,ENFORCEMENT_IDENTIFIER,ENFORCEMENT_TYPE,ENFORCEMENT_DESC,ENFORCEMENT_AGENCY,ENFORCEMENT_ACTION_DATE,PMP_AMOUNT,FMP_AMOUNT,FSC_AMOUNT,SCR_AMOUNT
1461,STAN MIZELL ENGINES INC,30.329957,-81.71443199999999,http://echo.epa.gov/detailed-facility-report?fid=110043979861,FLD982080475,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,05/18/1994,,800.0,,
1462,SOAP BUBBLE COIN LAUNDRY,30.39071400000001,-81.680791,http://echo.epa.gov/detailed-facility-report?fid=110007423225,FLD982093817,FL,125,FL125,DEP WARNING LETTER,S  ,05/19/1987,,,,
1463,GENUINE PARTS COMPANY,30.33608,-81.63682,http://echo.epa.gov/detailed-facility-report?fid=110005596694,FLD984179655,FL,125,FL125,DEP WARNING LETTER,S  ,03/05/1998,,,,
1464,GENUINE PARTS COMPANY,30.33608,-81.63682,http://echo.epa.gov/detailed-facility-report?fid=110005596694,FLD984179655,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/10/2010,,,,
1465,CENTURIAN PRESS INC,30.323040000000002,-81.70483,http://echo.epa.gov/detailed-facility-report?fid=110005601839,FLD984197152,FL,125,FL125,DEP WARNING LETTER,S  ,01/02/1997,,,,
1466,BEST MOTOR WORKS & SPORTS LLC,29.640406,-82.324872,http://echo.epa.gov/detailed-facility-report?fid=110005626260,FLD984261552,FL,125,FL125,DEP WARNING LETTER,S  ,03/14/1995,,,,
1467,BEST MOTOR WORKS & SPORTS LLC,29.640406,-82.324872,http://echo.epa.gov/detailed-facility-report?fid=110005626260,FLD984261552,FL,125,FL125,DEP WARNING LETTER,S  ,11/04/1994,,,,
1468,D&V AUTO REPAIR,30.313762,-81.58171,http://echo.epa.gov/detailed-facility-report?fid=110005637034,FLR000021055,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,04/13/2010,,,,
1469,NORTHSIDE DISCOUNT AUTO PAINT & BODY,30.391666999999998,-81.68055600000002,http://echo.epa.gov/detailed-facility-report?fid=110005277903,FLR000054817,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/26/1999,,,,
1470,CARS & CREDIT,30.212557,-81.737786,http://echo.epa.gov/detailed-facility-report?fid=110012549297,FLR000076844,FL,125,FL125,DEP WARNING LETTER,S  ,08/30/2001,,,,
1471,FURNITURE DESIGN GALLERY,28.816247999999998,-81.330263,http://echo.epa.gov/detailed-facility-report?fid=110012550275,FLR000082248,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,12/05/2001,,,,
1472,CENTRAL FLORIDA PUBLISHING INC,28.81382,-81.274463,http://echo.epa.gov/detailed-facility-report?fid=110020896556,FLR000116285,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/09/2013,,,,
1473,CENTRAL FLORIDA PUBLISHING INC,28.81382,-81.274463,http://echo.epa.gov/detailed-facility-report?fid=110020896556,FLR000116285,FL,115,FL115,DEP MEETING,S  ,07/31/2013,,,,
1474,CENTRAL FLORIDA MULCH,28.694584999999996,-81.578544,http://echo.epa.gov/detailed-facility-report?fid=110031308369,FLR000130864,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,08/18/2006,,,,
1475,BARFIELD FENCE & WALL,28.63107,-81.46918000000002,http://echo.epa.gov/detailed-facility-report?fid=110037384997,FLR000149989,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,10/17/2008,,,,
1476,DALLAS CAR AUDIO & ACCESSORIES,29.64999000000001,-81.63944000000002,http://echo.epa.gov/detailed-facility-report?fid=110042182651,FLR000168674,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,09/27/2010,,,,
1477,WALMART SUPERCENTER #6978,30.204271000000002,-81.760424,http://echo.epa.gov/detailed-facility-report?fid=110069280986,FLR000218172,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/18/2016,,,,
1478,ACET RECYCLING-JACKSONVILLE CRUSHING FACILITY,30.353686,-81.73542900000002,http://echo.epa.gov/detailed-facility-report?fid=110007081077,FLD139672034,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,04/04/2012,,,,
1479,ACET RECYCLING-JACKSONVILLE CRUSHING FACILITY,30.353686,-81.73542900000002,http://echo.epa.gov/detailed-facility-report?fid=110007081077,FLD139672034,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,12/07/2010,,,,
1480,COATINGS APPLICATIONS & WATERPROOFING,28.731308000000002,-81.616069,http://echo.epa.gov/detailed-facility-report?fid=110006387347,FLD984220277,FL,125,FL125,DEP WARNING LETTER,S  ,12/31/1991,,,,
1481,ORLANDO MINI,28.615555999999998,-81.38833299999997,http://echo.epa.gov/detailed-facility-report?fid=110005618947,FLD984244061,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,06/04/2012,,,,
1482,ORLANDO MINI,28.615555999999998,-81.38833299999997,http://echo.epa.gov/detailed-facility-report?fid=110005618947,FLD984244061,FL,125,FL125,DEP WARNING LETTER,S  ,02/24/1998,,,,
1483,INDEPENDENT WASTE OIL INC,30.319691,-81.766032,http://echo.epa.gov/detailed-facility-report?fid=110005631735,FLR000007781,FL,125,FL125,DEP WARNING LETTER,S  ,03/28/1996,,,,
1484,"ALLIGATOR ENTERPRISES, INC.",30.339722,-81.705,http://echo.epa.gov/detailed-facility-report?fid=110043731539,FLR000065003,FL,515,FL515,CIVIL ACTION FOR COMPLIANCE,S  ,03/02/2001,,,,
1485,"ALLIGATOR ENTERPRISES, INC.",30.339722,-81.705,http://echo.epa.gov/detailed-facility-report?fid=110043731539,FLR000065003,FL,415,FL415,DEP REFERRAL TO OGC,S  ,04/27/2000,,,,
1486,"ALLIGATOR ENTERPRISES, INC.",30.339722,-81.705,http://echo.epa.gov/detailed-facility-report?fid=110043731539,FLR000065003,FL,615,FL615,JUDICIAL CONSENT DECREE,S  ,12/17/2003,,,,
1487,DESIGN MARINE INC,28.819729,-81.332385,http://echo.epa.gov/detailed-facility-report?fid=110043667591,FLR000092445,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,04/06/2005,,,,
1488,GOLDCHEM LLC,28.503171999999996,-81.436213,http://echo.epa.gov/detailed-facility-report?fid=110020489407,FLR000112938,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,11/30/2011,,,,
1489,GOLDCHEM LLC,28.503171999999996,-81.436213,http://echo.epa.gov/detailed-facility-report?fid=110020489407,FLR000112938,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,09/22/2011,,,,
1490,GOLDCHEM LLC,28.503171999999996,-81.436213,http://echo.epa.gov/detailed-facility-report?fid=110020489407,FLR000112938,FL,115,FL115,DEP MEETING,S  ,06/27/2012,,,,
1491,GOLDCHEM LLC,28.503171999999996,-81.436213,http://echo.epa.gov/detailed-facility-report?fid=110020489407,FLR000112938,FL,125,FL125,DEP WARNING LETTER,S  ,05/08/2012,,,,
1492,COVERT PAINTING INC,28.71278,-81.5629,http://echo.epa.gov/detailed-facility-report?fid=110032648384,FLR000141358,FL,125,FL125,DEP WARNING LETTER,S  ,09/07/2007,,,,
1493,COVERT PAINTING INC,28.71278,-81.5629,http://echo.epa.gov/detailed-facility-report?fid=110032648384,FLR000141358,FL,115,FL115,DEP MEETING,S  ,11/27/2007,,,,
1494,COVERT PAINTING INC,28.71278,-81.5629,http://echo.epa.gov/detailed-facility-report?fid=110032648384,FLR000141358,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,02/29/2008,,2316.0,8500.0,8500.0
1495,GUARDIAN FUELING TECHNOLOGIES INC,28.808854999999998,-81.317238,http://echo.epa.gov/detailed-facility-report?fid=110037384960,FLR000149948,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,07/05/2012,,,,
1496,"FLOTECH, INC",30.358971,-81.643066,http://echo.epa.gov/detailed-facility-report?fid=110035563119,FLR000161398,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,11/23/2010,,,,
1497,INTRACOASTAL ENVIRONMENTAL LLC,30.352390000000003,-81.62581,http://echo.epa.gov/detailed-facility-report?fid=110055927476,FLR000202168,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/03/2015,,,,
1498,W W GAY MECHANICAL CONTRACTOR INC,30.322409999999998,-81.69159,http://echo.epa.gov/detailed-facility-report?fid=110067208015,FLR000217109,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/17/2016,,,,
1499,ALLIED TIRES AND SERVICE #2592,30.30880100000001,-81.743981,http://echo.epa.gov/detailed-facility-report?fid=110008315242,FL0000362202,FL,115,FL115,DEP MEETING,S  ,01/07/2010,,,,
1500,ADVANCE DISCOUNT AUTO PARTS #9292,30.379540000000002,-81.72914,http://echo.epa.gov/detailed-facility-report?fid=110002521646,FL0000890863,FL,125,FL125,DEP WARNING LETTER,S  ,04/26/1988,,,,
1501,ADVANCE DISCOUNT AUTO PARTS #9292,30.379540000000002,-81.72914,http://echo.epa.gov/detailed-facility-report?fid=110002521646,FL0000890863,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,07/22/2010,,,,
1502,ADVANCE DISCOUNT AUTO PARTS #9292,30.379540000000002,-81.72914,http://echo.epa.gov/detailed-facility-report?fid=110002521646,FL0000890863,FL,860,HQ860,ADMINISTRATIVE REFERRALS TO OTHER PROGRAMS,S  ,07/16/2010,,,,
1503,DEVLUGT MACHINE & TOOL CO INC,28.543909999999997,-81.4446,http://echo.epa.gov/detailed-facility-report?fid=110002531760,FLD049758170,FL,125,FL125,DEP WARNING LETTER,S  ,03/03/1986,,,,
1504,NORTHGATE ACTION TIRE,28.605562,-81.405824,http://echo.epa.gov/detailed-facility-report?fid=110002532297,FLD052103397,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/19/2012,,,,
1505,"EXACT, INC.",30.31412000000001,-81.73671,http://echo.epa.gov/detailed-facility-report?fid=110001737880,FLD055565980,FL,125,FL125,DEP WARNING LETTER,S  ,08/25/1994,,,,
1506,"EXACT, INC.",30.31412000000001,-81.73671,http://echo.epa.gov/detailed-facility-report?fid=110001737880,FLD055565980,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,04/09/2012,,,,
1507,ALLIED PLASTICS COMPANY INC,30.348340000000004,-81.646746,http://echo.epa.gov/detailed-facility-report?fid=110002536088,FLD075429308,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,06/15/2010,,,,
1508,REED NISSAN,28.552590000000002,-81.42436,http://echo.epa.gov/detailed-facility-report?fid=110002540625,FLD144552742,FL,125,FL125,DEP WARNING LETTER,S  ,03/04/2010,,,,
1509,REED NISSAN,28.552590000000002,-81.42436,http://echo.epa.gov/detailed-facility-report?fid=110002540625,FLD144552742,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,09/13/2010,,3303.0,11213.0,11213.0
1510,REED NISSAN,28.552590000000002,-81.42436,http://echo.epa.gov/detailed-facility-report?fid=110002540625,FLD144552742,FL,115,FL115,DEP MEETING,S  ,03/30/2010,,,,
1511,REED NISSAN,28.552590000000002,-81.42436,http://echo.epa.gov/detailed-facility-report?fid=110002540625,FLD144552742,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,10/02/2007,,,,
1512,MAIL WELL ENVELOPE,30.339940000000002,-81.7387,http://echo.epa.gov/detailed-facility-report?fid=110002542491,FLD980844617,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,01/16/1997,,,,
1513,WADE'S CORVETTE SHOP,30.301368,-81.747005,http://echo.epa.gov/detailed-facility-report?fid=110002564537,FLD982118499,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/07/2006,,,,
1514,PEP BOYS,30.430559999999996,-81.664142,http://echo.epa.gov/detailed-facility-report?fid=110007447183,FLD984198135,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/25/2012,,,,
1515,PEP BOYS,30.430559999999996,-81.664142,http://echo.epa.gov/detailed-facility-report?fid=110007447183,FLD984198135,FL,125,FL125,DEP WARNING LETTER,S  ,10/02/2006,,,,
1516,ADVANTAGE CHRYSLER DODGE JEEP,28.735402,-81.611552,http://echo.epa.gov/detailed-facility-report?fid=110006156300,FLR000004895,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/27/2012,,,,
1517,INDEPENDENT WASTE OIL INC,30.319691,-81.766032,http://echo.epa.gov/detailed-facility-report?fid=110005631735,FLR000009563,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,02/17/2009,,,,
1518,INDEPENDENT WASTE OIL INC,30.319691,-81.766032,http://echo.epa.gov/detailed-facility-report?fid=110005631735,FLR000009563,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,09/16/2016,,,,
1519,INDEPENDENT WASTE OIL INC,30.319691,-81.766032,http://echo.epa.gov/detailed-facility-report?fid=110005631735,FLR000009563,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/14/2004,,,,
1520,INDEPENDENT WASTE OIL INC,30.319691,-81.766032,http://echo.epa.gov/detailed-facility-report?fid=110005631735,FLR000009563,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,10/19/2000,,,,
1521,INDEPENDENT WASTE OIL INC,30.319691,-81.766032,http://echo.epa.gov/detailed-facility-report?fid=110005631735,FLR000009563,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,01/24/2013,,,,
1522,ETUS INC,28.832141999999997,-81.326791,http://echo.epa.gov/detailed-facility-report?fid=110005631851,FLR000009720,FL,125,FL125,DEP WARNING LETTER,S  ,06/07/1996,,,,
1523,ETUS INC,28.832141999999997,-81.326791,http://echo.epa.gov/detailed-facility-report?fid=110005631851,FLR000009720,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,08/05/1996,,3700.0,,
1524,ETUS INC,28.832141999999997,-81.326791,http://echo.epa.gov/detailed-facility-report?fid=110005631851,FLR000009720,FL,115,FL115,DEP MEETING,S  ,06/26/1996,,,,
1525,MEARS MOTOR COACHES,28.5303,-81.40425,http://echo.epa.gov/detailed-facility-report?fid=110005632431,FLR000010652,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,01/22/2001,,,,
1526,"EJ SALES AND SERVICE, INC",28.551871000000002,-81.442764,http://echo.epa.gov/detailed-facility-report?fid=110035715232,FLR000052522,FL,125,FL125,DEP WARNING LETTER,S  ,06/17/1999,,,,
1527,"EJ SALES AND SERVICE, INC",28.551871000000002,-81.442764,http://echo.epa.gov/detailed-facility-report?fid=110035715232,FLR000052522,FL,115,FL115,DEP MEETING,S  ,06/28/1999,,,,
1528,BEST CLEANERS,28.539919,-81.409188,http://echo.epa.gov/detailed-facility-report?fid=110022575104,FLR000145243,FL,315,FL315,DEP CONSENT ORDER,S  ,01/26/2009,,,,
1529,BEST CLEANERS,28.539919,-81.409188,http://echo.epa.gov/detailed-facility-report?fid=110022575104,FLR000145243,FL,125,FL125,DEP WARNING LETTER,S  ,05/19/2008,,,,
1530,EDDIE DAVIS AUTOMOTIVE,29.677,-82.29991,http://echo.epa.gov/detailed-facility-report?fid=110043667797,FLR000162909,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,06/28/2011,,,,
1531,PAUL WEST FORD INC,29.682838,-82.317856,http://echo.epa.gov/detailed-facility-report?fid=110002526794,FLD006921183,FL,125,FL125,DEP WARNING LETTER,S  ,04/02/1996,,,,
1532,TODLEE CORP INC,30.248170000000002,-81.77374300000002,http://echo.epa.gov/detailed-facility-report?fid=110001741599,FLD981031172,FL,125,FL125,DEP WARNING LETTER,S  ,05/10/1989,,,,
1533,TODLEE CORP INC,30.248170000000002,-81.77374300000002,http://echo.epa.gov/detailed-facility-report?fid=110001741599,FLD981031172,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,10/30/2009,,,,
1534,ATLANTIC IMPORTED AUTO INC,30.31328,-81.581377,http://echo.epa.gov/detailed-facility-report?fid=110002551293,FLD981859853,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/16/2010,,,,
1535,MAXS PAINT & BODY,29.674355,-82.29988900000002,http://echo.epa.gov/detailed-facility-report?fid=110002553326,FLD981920093,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,04/09/1998,,,,
1536,MAXS PAINT & BODY,29.674355,-82.29988900000002,http://echo.epa.gov/detailed-facility-report?fid=110002553326,FLD981920093,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,10/21/2011,,,,
1537,"CUBIC SIMULATION SYSTEMS, INC.",28.472459999999998,-81.40608,http://echo.epa.gov/detailed-facility-report?fid=110000363320,FLR000027615,FL,315,FL315,DEP CONSENT ORDER,S  ,08/18/2000,,700.0,,
1538,"CUBIC SIMULATION SYSTEMS, INC.",28.472459999999998,-81.40608,http://echo.epa.gov/detailed-facility-report?fid=110000363320,FLR000027615,FL,115,FL115,DEP MEETING,S  ,08/02/2000,,,,
1539,"CUBIC SIMULATION SYSTEMS, INC.",28.472459999999998,-81.40608,http://echo.epa.gov/detailed-facility-report?fid=110000363320,FLR000027615,FL,125,FL125,DEP WARNING LETTER,S  ,07/12/2000,,,,
1540,BILL HEARD CHEVROLET,28.814549,-81.338652,http://echo.epa.gov/detailed-facility-report?fid=110012585318,FLR000073544,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,04/04/2006,,3449.0,,
1541,BILL HEARD CHEVROLET,28.814549,-81.338652,http://echo.epa.gov/detailed-facility-report?fid=110012585318,FLR000073544,FL,115,FL115,DEP MEETING,S  ,04/26/2004,,,,
1542,BILL HEARD CHEVROLET,28.814549,-81.338652,http://echo.epa.gov/detailed-facility-report?fid=110012585318,FLR000073544,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,11/16/2004,,9265.0,,
1543,BILL HEARD CHEVROLET,28.814549,-81.338652,http://echo.epa.gov/detailed-facility-report?fid=110012585318,FLR000073544,FL,125,FL125,DEP WARNING LETTER,S  ,03/18/2004,,,,
1544,BILL HEARD CHEVROLET,28.814549,-81.338652,http://echo.epa.gov/detailed-facility-report?fid=110012585318,FLR000073544,FL,125,FL125,DEP WARNING LETTER,S  ,12/05/2005,,,,
1545,BILL HEARD CHEVROLET,28.814549,-81.338652,http://echo.epa.gov/detailed-facility-report?fid=110012585318,FLR000073544,FL,115,FL115,DEP MEETING,S  ,12/19/2005,,,,
1546,INTERNATIONAL MINUTE PRESS,28.619014,-81.405737,http://echo.epa.gov/detailed-facility-report?fid=110018876929,FLR000109843,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,02/23/2012,,,,
1547,INTERNATIONAL MINUTE PRESS,28.619014,-81.405737,http://echo.epa.gov/detailed-facility-report?fid=110018876929,FLR000109843,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,07/08/2004,,,,
1548,NULIFE METAL STRIPPING,30.36433,-81.62805,http://echo.epa.gov/detailed-facility-report?fid=110002543196,FLD981019615,FL,215,FL215,DEP NOTICE OF VIOLATION (NOV),S  ,12/31/1985,,,,
1549,NULIFE METAL STRIPPING,30.36433,-81.62805,http://echo.epa.gov/detailed-facility-report?fid=110002543196,FLD981019615,FL,315,FL315,DEP CONSENT ORDER,S  ,10/17/1986,,,,
1550,HYUNDAI OF ORANGE PARK,30.210023,-81.739047,http://echo.epa.gov/detailed-facility-report?fid=110002546629,FLD981479629,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,12/10/2009,,,,
1551,DUVAL COUNTY SCHOOL BOARD,30.329059,-81.696742,http://echo.epa.gov/detailed-facility-report?fid=110002550061,FLD981855133,FL,125,FL125,DEP WARNING LETTER,S  ,10/12/1995,,,,
1552,NORTH FLORIDA ERECTION CO INC,30.34545,-81.63205,http://echo.epa.gov/detailed-facility-report?fid=110002551168,FLD981859689,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,01/21/2011,,,,
1553,"FEATHERLITE COACHES, INC.",28.833140000000004,-81.3297,http://echo.epa.gov/detailed-facility-report?fid=110023160354,FLR000005777,FL,315,FL315,DEP CONSENT ORDER,S  ,06/30/1999,,,,
1554,"FEATHERLITE COACHES, INC.",28.833140000000004,-81.3297,http://echo.epa.gov/detailed-facility-report?fid=110023160354,FLR000005777,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,09/16/1998,,,,
1555,"FEATHERLITE COACHES, INC.",28.833140000000004,-81.3297,http://echo.epa.gov/detailed-facility-report?fid=110023160354,FLR000005777,FL,125,FL125,DEP WARNING LETTER,S  ,10/22/2004,,,,
1556,"FEATHERLITE COACHES, INC.",28.833140000000004,-81.3297,http://echo.epa.gov/detailed-facility-report?fid=110023160354,FLR000005777,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,01/03/2005,,4000.0,,
1557,"FEATHERLITE COACHES, INC.",28.833140000000004,-81.3297,http://echo.epa.gov/detailed-facility-report?fid=110023160354,FLR000005777,FL,125,FL125,DEP WARNING LETTER,S  ,03/19/1999,,,,
1558,"FEATHERLITE COACHES, INC.",28.833140000000004,-81.3297,http://echo.epa.gov/detailed-facility-report?fid=110023160354,FLR000005777,FL,115,FL115,DEP MEETING,S  ,11/09/2004,,,,
1559,"LIFT POWER, INC",30.3358,-81.74837,http://echo.epa.gov/detailed-facility-report?fid=110005642420,FLR000032417,FL,125,FL125,DEP WARNING LETTER,S  ,02/27/2002,,,,
1560,ARLINGTON TIRE & SERVICE,30.3517,-81.59854,http://echo.epa.gov/detailed-facility-report?fid=110005649218,FLR000043646,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,04/01/1998,,,,
1561,BRUT PRINTING,30.32645,-81.63363000000003,http://echo.epa.gov/detailed-facility-report?fid=110012549322,FLR000076943,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/09/2009,,,,
1562,WALGREEN CO,28.497364,-81.39771800000003,http://echo.epa.gov/detailed-facility-report?fid=110031344454,FLR000127845,FL,115,FL115,DEP MEETING,S  ,03/06/2007,,,,
1563,AA CUSTOM FIBERGLASS,30.322060999999998,-81.686824,http://echo.epa.gov/detailed-facility-report?fid=110039577142,FLR000160762,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,04/26/2010,,,,
1564,AA CUSTOM FIBERGLASS,30.322060999999998,-81.686824,http://echo.epa.gov/detailed-facility-report?fid=110039577142,FLR000160762,FL,115,FL115,DEP MEETING,S  ,02/11/2010,,,,
1565,AA CUSTOM FIBERGLASS,30.322060999999998,-81.686824,http://echo.epa.gov/detailed-facility-report?fid=110039577142,FLR000160762,FL,125,FL125,DEP WARNING LETTER,S  ,12/17/2009,,,,
1566,AA CUSTOM FIBERGLASS,30.322060999999998,-81.686824,http://echo.epa.gov/detailed-facility-report?fid=110039577142,FLR000160762,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,04/07/2010,,6700.0,,
1567,DOZIER & GAY PAINT CO,30.35094,-81.65366999999998,http://echo.epa.gov/detailed-facility-report?fid=110000871021,FLD004062048,FL,125,FL125,DEP WARNING LETTER,S  ,01/05/1995,,,,
1568,DOZIER & GAY PAINT CO,30.35094,-81.65366999999998,http://echo.epa.gov/detailed-facility-report?fid=110000871021,FLD004062048,FL,835,FL835,DEP RCRA REFERRAL TO DEP CLEANUP,S  ,10/03/1995,,,,
1569,DOZIER & GAY PAINT CO,30.35094,-81.65366999999998,http://echo.epa.gov/detailed-facility-report?fid=110000871021,FLD004062048,FL,115,FL115,DEP MEETING,S  ,05/18/1995,,,,
1570,E J SALES & SERVICE INC,28.554103,-81.431917,http://echo.epa.gov/detailed-facility-report?fid=110002533134,FLD056969777,FL,115,FL115,DEP MEETING,S  ,06/28/1999,,,,
1571,E J SALES & SERVICE INC,28.554103,-81.431917,http://echo.epa.gov/detailed-facility-report?fid=110002533134,FLD056969777,FL,125,FL125,DEP WARNING LETTER,S  ,10/04/2004,,,,
1572,MAULDIN INTERNATIONAL TRUCKS INC,28.516109999999998,-81.38466,http://echo.epa.gov/detailed-facility-report?fid=110002535481,FLD070434576,FL,125,FL125,DEP WARNING LETTER,S  ,09/24/1987,,,,
1573,SPEED CLEAN INC,30.352909999999998,-81.65539,http://echo.epa.gov/detailed-facility-report?fid=110002542721,FLD980847131,FL,125,FL125,DEP WARNING LETTER,S  ,09/18/1986,,,,
1574,COCA-COLA BEVERAGES FLORIDA - JACKSONVILLE,30.342703999999998,-81.712809,http://echo.epa.gov/detailed-facility-report?fid=110000361812,FLD982146532,FL,125,FL125,DEP WARNING LETTER,S  ,03/10/1993,,,,
1575,COCA-COLA BEVERAGES FLORIDA - JACKSONVILLE,30.342703999999998,-81.712809,http://echo.epa.gov/detailed-facility-report?fid=110000361812,FLD982146532,FL,115,FL115,DEP MEETING,S  ,04/01/1993,,,,
1576,COCA-COLA BEVERAGES FLORIDA - JACKSONVILLE,30.342703999999998,-81.712809,http://echo.epa.gov/detailed-facility-report?fid=110000361812,FLD982146532,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,05/05/1993,,7200.0,,
1577,"REX-MEYER YACHTS, INC.",28.830688000000002,-81.32899300000003,http://echo.epa.gov/detailed-facility-report?fid=110002474377,FLD984181370,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,12/21/1994,,,,
