,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,REGISTRY_ID,REPORTING_YEAR,PGM_SYS_ACRNM,PGM_SYS_ID,POLLUTANT_NAME,ANNUAL_EMISSION,UNIT_OF_MEASURE,NEI_TYPE,NEI_HAP_VOC_FLAG
1049,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2018,TRIS,32236RCHHLWESTB,Methanol,92.0,Pounds,,
1050,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2009,TRIS,32771SFTYK6CENT,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
1051,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2011,TRIS,32205MTLCN1100N,Hydrofluoric acid,108.0,Pounds,,
1052,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2012,TRIS,32208SCMGL601CR,Hydrochloric acid,9.0,Pounds,,
1053,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2018,TRIS,32602PCRNC5002S,Methanol,215.0,Pounds,,
1054,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2014,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
1055,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2011,TRIS,32236RCHHLWESTB,Methyl methacrylate,0.0,Pounds,,
1056,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2014,TRIS,32809VLVLN1929D,Xylene,0.0,Pounds,,
1057,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2015,TRIS,32809VLVLN1929D,Benzene,0.0,Pounds,,
1058,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2009,TRIS,32602PCRNC5002S,Cumene,226.0,Pounds,,
1059,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2015,TRIS,32236RCHHLWESTB,Methanol,170.0,Pounds,,
1060,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2017,TRIS,32254PPRSN155EL,Ammonia,0.0,Pounds,,
1061,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2011,TRIS,32602PCRNC5002S,Cumene,363.0,Pounds,,
1062,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2016,TRIS,32078GRGPCSTATE,Manganese compounds,290.0,Pounds,,
1063,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2011,TRIS,32205NNCMP2051N,Hydrochloric acid,500.0,Pounds,,
1064,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2010,TRIS,32602PCRNC5002S,Xylene,311.0,Pounds,,
1065,CEMEX CONSTRUCTION MATERIALS FL LLC-LOCKHART READY-MIX PLANT,28.612999,-81.429625,http://echo.epa.gov/detailed-facility-report?fid=110054827292,110054827292,2014,TRIS,3281WLCKHR44CLA,Lead compounds,0.0,Pounds,,
1066,MODERN WELDING COMPANY OF FLORIDA,28.522340000000003,-81.38311,http://echo.epa.gov/detailed-facility-report?fid=110000363044,110000363044,2013,TRIS,32806MDRNW1801A,Styrene,4426.0,Pounds,,
1067,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2010,TRIS,32254PPRSN155EL,Methanol,467.0,Pounds,,
1068,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2012,TRIS,32808FRTLY2800S,Nitrate compounds -- TRI,0.0,Pounds,,
1069,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2018,TRIS,32809VLVLN1929D,Xylene,0.0,Pounds,,
1070,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2015,TRIS,32205MTLCN1100N,Lead,0.0,Pounds,,
1071,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2013,TRIS,32205MTLCN1100N,"Certain glycol ethers, a limited set -- TRI",47368.0,Pounds,,
1072,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2015,TRIS,32209WHTWV2262W,Nitric acid,0.0,Pounds,,
1073,MODERN WELDING COMPANY OF FLORIDA,28.522340000000003,-81.38311,http://echo.epa.gov/detailed-facility-report?fid=110000363044,110000363044,2015,TRIS,32806MDRNW1801A,Styrene,5155.0,Pounds,,
1074,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Dioxin and dioxin-like compounds -- TRI,0.0013974,Pounds,,
1075,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2018,TRIS,32602PCRNC5002S,Hexane,1231.0,Pounds,,
1076,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2016,TRIS,32808FRTLY2800S,Nitric acid,10.0,Pounds,,
1077,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2016,TRIS,32205MTLCN1100N,Hydrofluoric acid,4.0,Pounds,,
1078,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2010,TRIS,32602PCRNC5002S,HCFC-123,0.0,Pounds,,
1079,JONES CHEMICAL,30.340998,-81.627273,http://echo.epa.gov/detailed-facility-report?fid=110000361910,110000361910,2014,TRIS,32206JNSCH1433T,Chlorine,5.0,Pounds,,
1080,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2016,TRIS,32208SCMGL601CR,Zinc compounds,15.0,Pounds,,
1081,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2010,TRIS,32206PRTCN151TA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
1082,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2015,TRIS,32771SFTYK6CENT,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
1083,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2009,TRIS,32205MTLCN1100N,1-Butanol,115569.0,Pounds,,
1084,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2017,TRIS,32205MTLCN1100N,Hydrofluoric acid,126.1,Pounds,,
1085,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2014,TRIS,32809VLVLN1929D,"1,2,4-Trimethylbenzene",0.0,Pounds,,
1086,CHEMICAL SYSTEMS OF ORLANDO INCORPORATED,28.723333,-81.582306,http://echo.epa.gov/detailed-facility-report?fid=110000363008,110000363008,2012,TRIS,32798CHMCL6429W,Nitric acid,0.0,Pounds,,
1087,"OLDCASTLE RETAIL, INC.",30.320109999999996,-81.75658,http://echo.epa.gov/detailed-facility-report?fid=110009079031,110009079031,2013,TRIS,32254BNSLM6659H,Lead compounds,0.0,Pounds,,
1088,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,28.516848,-81.38330500000002,http://echo.epa.gov/detailed-facility-report?fid=110031269106,110031269106,2013,TRIS,3280WGRNTS435WE,Lead compounds,0.0,Pounds,,
1089,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2012,TRIS,32208SCMGL601CR,Ethylene glycol,10.0,Pounds,,
1090,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2011,TRIS,32209WHTWV2262W,Nitric acid,0.0,Pounds,,
1091,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Acetaldehyde,38800.0,Pounds,,
1092,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2018,TRIS,32209LNGLF2198W,Nitric acid,0.0,Pounds,,
1093,"SWISHER INTERNATIONAL, INC.",30.353659999999998,-81.64669,http://echo.epa.gov/detailed-facility-report?fid=110002102634,110002102634,2017,TRIS,32206SWSHR459E1,"Pyridine, 3-(1-methyl-2-pyrrolidinyl)-, (S)-, and salts",250.0,Pounds,,
1094,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Chlorine dioxide,13005.0,Pounds,,
1095,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Formaldehyde,13104.0,Pounds,,
1096,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2012,TRIS,32205NNCMP2051N,Chlorine,500.0,Pounds,,
1097,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2017,TRIS,32771SFTYK6CENT,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
1098,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2015,TRIS,32205NNCMP2051N,Chlorine,217.0,Pounds,,
1099,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Hydrogen sulfide,41000.0,Pounds,,
1100,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2012,TRIS,32236RCHHLWESTB,Cobalt compounds,0.0,Pounds,,
1101,CORK INDUSTRIES INC,30.325667,-81.743278,http://echo.epa.gov/detailed-facility-report?fid=110000362161,110000362161,2015,TRIS,32254CRKND5555W,Zinc compounds,0.0,Pounds,,
1102,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2015,TRIS,32078GRGPCSTATE,Acetaldehyde,34600.0,Pounds,,
1103,JOHNS MANVILLE  JACKSONVILLE,30.349371,-81.741517,http://echo.epa.gov/detailed-facility-report?fid=110000362170,110000362170,2012,TRIS,32254NRGBR5510W,Diisocyanates -- TRI,12.2,Pounds,,
1104,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2010,TRIS,32771SFTYK6CENT,Lead,0.0,Pounds,,
1105,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2018,TRIS,32602PCRNC5002S,Allylamine,19.6,Pounds,,
1106,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2016,TRIS,32205MTLCN1100N,1-Butanol,43563.0,Pounds,,
1107,ARGOS USA,28.604640000000003,-81.41834,http://echo.epa.gov/detailed-facility-report?fid=110002533349,110002533349,2012,TRIS,3281WCRDRR519CA,Lead,0.016130000000000002,Pounds,,
1108,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2015,TRIS,32602PCRNC5002S,Xylene,458.0,Pounds,,
1109,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2011,TRIS,32205MTLCN1100N,Manganese,0.105,Pounds,,
1110,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2018,TRIS,32206PRTCN151TA,Toluene,0.0,Pounds,,
1111,LAYNE INLINER LLC,28.803967999999998,-81.294315,http://echo.epa.gov/detailed-facility-report?fid=110005637329,110005637329,2018,TRIS,32771LCLRM2531J,Styrene,1900.0,Pounds,,
1112,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2015,TRIS,32808FRTLY2800S,Nitric acid,0.0,Pounds,,
1113,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2018,TRIS,32208NTDST6825E,Mercury compounds,41.47,Pounds,,
1114,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2015,TRIS,32208SCMGL601CR,Ammonia,2545.0,Pounds,,
1115,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,TRIS,32236RCHHLWESTB,Methyl methacrylate,247.5,Pounds,,
1116,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2013,TRIS,32206PRTCN151TA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
1117,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2015,TRIS,32771SFTYK6CENT,Lead,0.0,Pounds,,
1118,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2011,TRIS,32206PRTCN151TA,Hexane,0.0,Pounds,,
1119,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2015,TRIS,32254PPRSN155EL,Ammonia,572.0,Pounds,,
1120,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2013,TRIS,32254PPRSN155EL,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
1121,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Formaldehyde,14085.0,Pounds,,
1122,CORK INDUSTRIES INC,30.325667,-81.743278,http://echo.epa.gov/detailed-facility-report?fid=110000362161,110000362161,2018,TRIS,32254CRKND5555W,Zinc compounds,0.0,Pounds,,
1123,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2017,TRIS,32078GRGPCSTATE,Ammonia,83980.0,Pounds,,
1124,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2013,TRIS,32205NNCMP2051N,Hydrochloric acid,1000.0,Pounds,,
1125,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Hydrochloric acid,45000.0,Pounds,,
1126,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2010,TRIS,32771SFTYK6CENT,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
1127,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2009,TRIS,32254PPRSN155EL,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
1128,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Manganese compounds,140.0,Pounds,,
1129,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2017,TRIS,32043TMKRF914HA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
1130,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2012,TRIS,32236RCHHLWESTB,Phthalic anhydride,29.0,Pounds,,
1131,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Ammonia,110500.0,Pounds,,
1132,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Barium compounds -- TRI ,90.0,Pounds,,
1133,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Dioxin and dioxin-like compounds -- TRI,0.0014207,Pounds,,
1134,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2015,TRIS,32771CRPPP31BRW,Chromium,0.0,Pounds,,
1135,"HUBBELL LENOIR CITY, INC",29.652666999999997,-81.687667,http://echo.epa.gov/detailed-facility-report?fid=110000361741,110000361741,2010,TRIS,32178CDRSYAIRPO,Styrene,18879.0,Pounds,,
1136,COASTAL AN OLDCASTLE CO,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110067425806,110067425806,2010,TRIS,32219LDCST5959S,Lead,0.0,Pounds,,
1137,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2018,TRIS,32205MTLCN1100N,Hydrofluoric acid,0.0,Pounds,,
1138,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2009,TRIS,32771CRPPP31BRW,Nickel,0.0,Pounds,,
1139,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2018,TRIS,32209LNGLF2198W,Nitrate compounds -- TRI,0.0,Pounds,,
1140,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2018,TRIS,32254PPRSN155EL,Ammonia,0.0,Pounds,,
1141,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2016,TRIS,32236RCHHLWESTB,"1,4-Dioxane",31.3,Pounds,,
1142,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2013,TRIS,3217WLFRGN886NR,Lead compounds,0.91,Pounds,,
1143,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2014,TRIS,3217WLFRGN886NR,Mercury compounds,139.62,Pounds,,
1144,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2016,TRIS,3217WLFRGN886NR,Mercury compounds,118.69,Pounds,,
1145,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2013,TRIS,3217WLFRGN886NR,Mercury compounds,167.99,Pounds,,
1146,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2016,TRIS,3217WLFRGN886NR,Lead compounds,1.122,Pounds,,
1147,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2017,TRIS,3217WLFRGN886NR,Lead compounds,1.13,Pounds,,
1148,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2012,TRIS,3217WLFRGN886NR,Mercury compounds,141.26,Pounds,,
1149,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2017,TRIS,3217WLFRGN886NR,Mercury compounds,117.47,Pounds,,
1150,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2009,TRIS,3217WLFRGN886NR,Mercury compounds,115.7,Pounds,,
1151,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2015,TRIS,3217WLFRGN886NR,Lead compounds,0.96952,Pounds,,
1152,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2018,TRIS,3217WLFRGN886NR,Mercury compounds,189.61,Pounds,,
1153,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2018,TRIS,3217WLFRGN886NR,Lead compounds,1.23,Pounds,,
1154,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2014,TRIS,3217WLFRGN886NR,Lead compounds,0.94,Pounds,,
1155,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2011,TRIS,3217WLFRGN886NR,Lead compounds,0.7,Pounds,,
1156,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2011,TRIS,3217WLFRGN886NR,Mercury compounds,101.8,Pounds,,
1157,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2015,TRIS,3217WLFRGN886NR,Mercury compounds,124.26043,Pounds,,
1158,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2010,TRIS,3217WLFRGN886NR,Lead compounds,0.3,Pounds,,
1159,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2010,TRIS,3217WLFRGN886NR,Mercury compounds,62.3,Pounds,,
1160,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2009,TRIS,3217WLFRGN886NR,Lead compounds,0.6,Pounds,,
